,Unnamed: 0,ID,text,image,text.1,image.1,text.2,image.2,tweet,text_polarity,image_polarity,polarity
1081,1081,3621,0,0,-1,1,0,1,"Harper's photo-op with uniformed Scouts broke rules, group says #elxn42 #polqc #cdnpoli http://t.co/gReixONRf0",-1,1,0
1082,1082,3622,0,0,0,0,0,0,"Beautiful day to #goknockdoors in Waterford! Thanx to Karen, Janet &amp; Sandra for joining! #LPC #NorfolkCounty #elxn42",0,0,0
1083,1083,3623,0,0,0,0,0,0,I vote because... #youthtalk42 #elxn42,0,0,0
1085,1085,3625,1,1,0,1,1,1,.@perrybellegarde jokes about calling @petermansbridge b/c he didn't ask leaders q's about #FirstNations. #elxn42,1,1,1
1086,1086,3626,-1,-1,0,-1,0,0,"Why do the NDP and LPC lie? Well, quite frankly, it's because the facts don't help their narrative. #cdnpoli #elxn42",-1,-1,-1
1087,1087,3627,1,1,0,-1,1,1,Only 60/61 days to go until election day! Watch the countdown: #elxn42 #cdnpoli #elxncountdown http://t.co/810oEmNEWP,1,1,1
1088,1088,3628,-1,-1,-1,-1,-1,-1,Conservatives view migrants as criminals. #cdnpoli #elxn42 http://t.co/ZiOU5SvLtJ,-1,-1,-1
1089,1089,3629,0,0,0,0,1,0,@MPJulian is joining me Wed. (Sept.9) @ 6:00 pm for our office opening.#elxn42 #TM4PM #DeltaBC #newwest #burnaby,1,0,1
1091,1091,3632,-1,-1,0,0,-1,0,This is what the Grande PrairieÃ¢â¬âMackenzie NDP riding association thinks about Albertans. #cdnpoli #elxn42,-1,-1,-1
1092,1092,3633,0,0,1,1,1,0,"""""The future we owe our veterans"""" #RealChange #cdnpoli #elxn42 @liberal_party @MccotterStephen https://t.co/mk3k6hGZKg",1,1,1
1093,1093,3634,-1,-1,1,1,-1,-1,OECD reports Canada ranked 39th in 2015 GDP performance. Historic low for this country. #cdnpoli #elxn42,-1,-1,-1
1094,1094,3635,1,1,1,1,0,0,@CBCNews seat projection shows the Liberal Party is closing in! @bruceanderson #elxn42 #canpoli @308dotcom @niknanos,1,1,1
1095,1095,3636,0,0,0,0,-1,-1,Harper makes 2 serious PR mistakes Scouts in photo op and wrong kind of fish in CPC ad #cdnpoli #elxn2015,-1,-1,-1
1096,1096,3637,0,1,0,1,0,0,"RT: @globalnews Despite surplus, Justin Trudeau still plans to run a deficit until 2019 #elxn42",0,1,1
1097,1097,3638,0,0,0,1,0,0,You're gonna do WHAT??? #elxn42 #polqc,0,1,1
1098,1098,3639,0,0,0,0,0,0,#LPC #NDP won't even recognize the threat! #elxn42 #polqc,0,0,0
1099,1099,3640,0,-1,0,1,1,1,The @NDP_HQ need to realize now what Mikhail Gorbachev realized in the 1980's. #cdnpoli #elxn42 #NDP,1,1,1
1100,1100,3642,0,1,0,0,1,1,"Mulcair vows MMIW inquiry, funding for womenÃ¢â¬â¢s shelters #spnews #yxe #elxn42 #MMIW http://t.co/JNroLm1zNX",1,1,1
1101,1101,3643,1,0,1,1,1,1,"Liberals to hold press conference tomorrow on Thomas Mulcair, generally. #cdnpoli #elxn42",1,1,1
1103,1103,3645,1,1,1,-1,1,1,#LPC government under @JustinTrudeau will help Southern Alberta make investments in flood mitigation #YYC #elxn42,1,1,1
1104,1104,3646,0,0,1,1,0,0,#BCwine focus of @pmharper @LaureenHarper stop today @PaintedRockWine in #Penticton. #elxn42 http://t.co/5MB0bvhsIb,1,1,1
1105,1105,3647,0,0,1,1,1,1,.@Dantheeditor column: Conservatives sinking in denial during Duffy trial #DuffyTrial #elxn42 http://t.co/qan51UXuIY,1,1,1
1106,1106,3648,1,1,0,0,1,0,Another leaders' debate tonight in Calgary - the epicentre of oil bust #cdnecon #job #elxn42 http://t.co/oOEsoqUe2t,1,1,1
1107,1107,3649,1,1,1,1,1,1,.@kenthehr - I want to change this country to be a little more progressive. #yyccentre #elxn42,1,1,1
1108,1108,3650,0,0,0,0,0,0,Getting ready! #elxn42 #cdnpoli #NDP,0,0,0
1109,1109,3651,1,1,-1,0,0,0,Photo of Harper telling child what Canada will be like when he's done with it. #cdnpoli #elxn42,0,1,1
1110,1110,3652,1,0,0,-1,0,0,Lift the Needle- the record's skipping ?'s of voters are tired of hearing same thing over'n over #cdnpoli #elxn42,1,-1,0
1111,1111,3653,-1,-1,0,0,-1,-1,Stephen Harpers response to Syrian crisis is we need more bombs.I'd say they've probably had enough #cdnpoli #elxn42,-1,-1,-1
1112,1112,3654,0,0,0,-1,-1,-1,"MT @gmbutts Canada's rep. in the world never stronger, says #Harper. Here's Great Statesman at UN. #elxn42",-1,-1,-1
1113,1113,3655,0,0,0,1,0,0,Latest @niknanos poll shows VERY bad news for #NDP. Down 9% in ON since Aug 10. #CdnPoli #Elxn42,0,1,1
1114,1114,3656,1,1,1,1,0,0,"#LPC has the right team &amp; right plan to strengthen families, create jobs &amp; grow our economy. #RealChange #elxn42",1,1,1
1115,1115,3657,0,1,0,0,1,0,"MT Ã¢â¬Å@PMLaurier:Ah,merci, @jdmstewart1.You should have seen my hair when I was younger! #elxn42 # @MargaretAtwood",1,1,1
1116,1116,3658,1,1,1,1,1,1,@_scottreid The Pirate Party did try its best in Germany in 2013. @CTVCanadaAM #elxn42,1,1,1
1117,1117,3659,1,0,1,0,0,0,.@bjornson_peter @calgarykiaguy @J_Levy_Liberal @nstdenis Just in case you're still confused: #elxn42,1,0,1
1118,1118,3660,1,1,1,0,1,1,2 mnths countdown to #elxn42 ..We are ready! Are you? come join Team @AliEhsassi for #RealChange in #WDale #cdnpoli,1,1,1
1119,1119,3661,1,1,1,1,1,1,Great night out door knocking in Silverado! Very friendly and looking for #RealChange #YYCMidnapore #elxn42,1,1,1
1120,1120,3662,1,1,1,1,0,0,BREAKING: @JustinTrudeau &amp; #LPC have committed to enhancing the CPP for seniors 65+! Now that's #RealChange. #elxn42,1,1,1
1121,1121,3663,0,0,-1,-1,0,-1,NDP is new Conservative! #elxn42,-1,-1,-1
1122,1122,3664,0,0,1,1,0,0,Today's editorial cartoon by @CH_Cartoon #elxn42 #elxn2015 #DuffyTrial #cdnpoli http://t.co/5ILT4pRuqg,1,1,1
1123,1123,3665,0,0,0,0,0,0,#topoli #elxn42 This zinger re: University-Rosedale @jenniferhollett vs @cafreeland True? https://t.co/2fWMhz0RyN.,0,0,0
1124,1124,3666,0,0,0,0,1,1,#LPC only Big 3 pty 2 grow in 4 wks/#CPC consider % nosedives (44.4%: 3 mos ago) source: @niknanos #CdnPoli #Elxn42,1,1,1
1125,1125,3667,1,1,1,1,0,0,Volunteering 4 brilliant .@OmarAlghabra today. Superb @JustinTrudeau energy here. #RealChange #TeamOmar #LPC #elxn42,1,1,1
1126,1126,3668,1,0,0,-1,-1,-1,@DonMartinCTV Harper/Accountability Then and Now #cdnpoli #elxn42,0,-1,-1
1127,1127,3669,0,0,0,0,1,1,People furthest from Ottawa may understand it best. #cdnpoli #elxn42,1,1,1
1128,1128,3670,1,1,1,1,0,0,The Hair Apparent #elxn42 #polqc,1,1,1
1129,1129,3671,-1,1,0,-1,0,0,"The election is close. However, in 2011, robocalls only started in the last 2 weeks. #elxn42 http://t.co/Jq5WQNf0dM",-1,0,-1
1130,1130,3672,0,0,0,0,0,0,Opening day for @AMacGregor4CML campaign office. Gonna beat #Harperman! #cdnpoli #exln42 #elxn2015,0,0,0
1131,1131,3673,-1,1,1,1,0,0,What is wrong ... ? #elxn42 #polqc,0,1,1
1132,1132,3674,0,-1,0,-1,0,0,@JustinTrudeau agree with @Kathleen_Wynne or @brownbarrie on #panscamgames issue? #onpoli #cdnpoli #elxn42 #onhealth,0,-1,-1
1133,1133,3675,0,0,1,1,0,0,Round 2 of #CPC trying to change #elxn42 channel on #SyriaCrisis. This from FB. (Who knew the TFSA was in play?),1,1,1
1134,1134,3676,0,0,0,0,0,1,RIDING PROFILE: Can orange tide be rolled back? #OTTNEWS #elxn2015 #gatnews http://t.co/YOQkoZE07e,0,1,1
1135,1135,3677,0,1,0,1,0,0,CAMPAIGN QUICK HITS: Our weekly roundup from the election trail #elxn42 #elxn2015 #cdnpoli http://t.co/d0fekQ860w,0,1,1
1136,1136,3678,0,0,0,0,0,0,Hey Adam...see this? Isn't this the centrepiece of the eleusive NDP platform? @AdamDeVitaNDP #cdnpoli #polqc #elxn42,0,0,0
1137,1137,3679,0,0,1,1,0,0,Tom Mulcair speaking at #Vancouver rally #NDP #canpoli #elxn42 #elxn2015,1,1,1
1138,1138,3680,0,0,-1,-1,0,0,#LPC #NDP #CPC on ISIS #elxn42 #polqc,-1,-1,-1
1139,1139,3681,0,0,-1,-1,0,0,@TheTyee One thing Liberals know well is the smooth operation of crony capitalism. #cdnpoli #elxn42,-1,-1,-1
1140,1140,3682,1,1,0,0,1,0,Updates to candidates' pages on Those awesome icons are from Entypo by @danielbruce_ #elxn42 http://t.co/SOPou82uBq.,1,1,1
1141,1141,3683,1,1,1,1,1,1,Thanks to @AntoniaZ for saying so cogently what a lot of us are thinking about this bun fight. #cdnpoli #elxn42,1,1,1
1142,1142,3684,0,0,0,0,-1,-1,. @pmharper This ass clown was screened prior to attending. Proven sound judgment - NOT!!! #elxn42 #cdnpoli,-1,-1,-1
1143,1143,3685,-1,1,1,1,1,1,"This is how it should be. """"Mr Trudeau came right over to us Vets, unlike Harper who runs from us!"""" #elxn42",1,1,1
1144,1144,3686,1,1,1,1,1,1,Little doodle I did yesterday. #harper #cndpoli #elxn42 lying pieces of,1,1,1
1145,1145,3687,0,0,-1,-1,0,0,The Kings-Hants NDP president has resigned; party still without candidate #elxn42 #elxn2015 http://t.co/hLQzuC8GTI,-1,-1,-1
1146,1146,3688,0,0,1,0,1,0,Thanks to @scugogchamber for organizing a great debate in #PortPerry tonight #elxn42 #Results4Durham,1,0,1
1147,1147,3689,1,-1,-1,-1,1,1,Harper Conservatives Created Largest National Debt in Canada's History! #cdnpoli #elxn42 #economy,1,-1,0
1148,1148,3690,0,0,0,0,0,0,Letter to the Editor: Strategic voting is a cynical strategy #spnews #news #elxn42 http://t.co/un3FC8ZTM8,0,0,0
1149,1149,3691,-1,0,0,0,1,1,#yyccentre debate includes plenty of party branding. This one features #PCs being squeezed by #NDP. #elxn42 #cdnpoli,0,1,1
1150,1150,3692,0,0,1,0,1,1,Have done distribution of lawn signs Sunday in Orleans #Ottawa. Met great people who support Public Services #Elxn42,1,1,1
1151,1151,3693,1,1,0,-1,1,0,"No, @KellyBlockmp, I think this is immoral and bat-shit crazy. #Saskatoon #elxn42",1,0,1
1152,1152,3694,0,1,0,-1,0,1,Recovery #elxn42 #elxn2015 #cdnpoli #nicetoupeethough #HeaveSteve #harperman #recession #nofear #vote #canadawins,0,1,1
1153,1153,3695,0,1,0,0,1,1,@stephenlautens Looks familiar. This from 2011 campaign: #cdnpoli #elxn42,1,1,1
1154,1154,3696,0,0,1,1,-1,1,UK wiggy fish imitates Enbridge #hairgate @MargaretAtwood @cdnpoIi @elxn42 http://t.co/xc0jSJQSVV,0,1,1
1155,1155,3697,0,1,1,1,1,1,Beautiful morning in#LdnOn North Centre canvassing with @SusanTruppe &amp; team! @CPC_HQ #CanPoli #elxn42,1,1,1
1156,1156,3698,0,0,-1,-1,1,0,"@SeamusORegan Saw this exciting news: This weekend, I wear this! #elxn42 #HeaveSteve http://t.co/N2grQ5WU7C",0,-1,-1
1157,1157,3699,0,0,0,1,-1,1,CandidatesÃ¢â¬â¢ social media gaffes piling up in federal election campaign #elxn42 #elxn2015 http://t.co/TRJgajuZlu,-1,1,0
1158,1158,3700,0,1,1,1,1,-1,Great Social Media Cartoon About Canadian Election by @deAdder! #sm #cdnpoli #elxn42,1,1,1
1159,1159,3701,1,-1,-1,-1,-1,-1,If abortion is a settled issue in #Canada than why people get upset with images of abortion? #RealChange #elxn42 #LPC,-1,-1,-1
1161,1161,3703,1,0,1,0,0,0,@publius2k15 Jean and Ron from Shawinigan. #ELXN42 #REALCHANGE #CNDPOLI #NIAGARA #RALLYFORCHANGE,1,0,1
1162,1162,3704,0,1,0,0,0,0,Tom Mulcair speaking in Vancouver #canpoli #NDP #elxn42,0,1,1
1163,1163,3705,0,0,1,1,0,0,How 'bout this instead #elxn42 #polqc,1,1,1
1164,1164,3706,0,0,0,0,0,0,Independent candidate in Cumberland-Colchester wants constituents' input on platform: #elxn42 http://t.co/uxVVolkn5Y,0,0,0
1165,1165,3707,0,0,0,0,0,0,Ã¢â¬Å@CPC_HQ: So @JustinTrudeau with Paul Martin today...should probably have a talkÃ¢â¬Â¦ #elxn42 Like .@pmharper &amp; Mulroney,0,0,0
1166,1166,3708,1,1,0,0,1,0,The word is out: Tom Mulcair will have to make cuts and break promises to eliminate the deficit in 6 mths #elxn42,1,1,1
1167,1167,3709,1,1,1,0,1,0,I like that this is politely Canadian graffiti (found while walking to gym this a.m. in #Vancouver) #elxn42 #cdnpoli,1,1,1
1168,1168,3710,1,-1,-1,0,0,0,How did this bland fellow become the most powerful PM in Canadian history? #elxn42,0,-1,-1
1169,1169,3711,0,-1,0,-1,0,-1,Zing. #elxn42,0,-1,-1
1170,1170,3712,1,0,1,1,1,0,"With string of poll leads, #NDP projected to win most seats: #cdnpoli #canlab #elxn42 #canpoli http://t.co/div57rZdvx",1,1,1
1171,1171,3713,0,-1,-1,-1,0,0,"RT""""@rabbleca: It's time we talked about health care this election via @CouncilofCDNs #elxn42 http://t.co/zDMNr2IYY2",-1,-1,-1
1172,1172,3714,0,0,0,0,0,0,A Conservative who did not believe in reconciliation. #cdnpoli #elxn42 http://t.co/gk85s3gBvL,0,0,0
1173,1173,3715,-1,-1,0,-1,1,1,Proud to serve w/ @JohnMcCallumLPC on #LPC Economic Team as we address our plan to grow Cdn economy #elxn42 #cdnpoli,0,-1,-1
1174,1174,3716,1,-1,1,-1,1,-1,One of Canada's few real investigative journalists writes on politics. #cdnpoli #elxn42 http://t.co/3AZnscBuzc,1,-1,0
1175,1175,3717,-1,-1,1,1,0,0,Ready for the @globeandmail Leaders' Debate to start! Are you going to be watching? #elxn24 #cndpoli,0,0,0
1176,1176,3718,0,0,0,0,0,0,Question we need to ask. #elxn42 #cdnpoli,0,0,0
1177,1177,3719,0,1,0,1,0,1,#stand4medicare #elxn42 @bcgeu. Join the Twitter Rally! @HealthCoalition,0,1,1
1178,1178,3720,0,0,-1,-1,0,0,Trudeau says Liberals plan 3 years of deficits because 3 is a magic number! #cdnpoli #elxn42 http://t.co/2cWAPCABCe.,-1,-1,-1
1179,1179,3721,0,0,0,0,1,0,* @calgarykiaguy I think this #election is going to be #BoatloadsOfFun! ;-) #elxn42 #PolCan https://t.co/xjClsEDKsa,1,0,1
1180,1180,3723,1,1,0,0,0,0,What kind of force for global peace does the #NDP want Canada to be? #cdnpoli #polqc #elxn42 http://t.co/p8D5N5XC1M,1,1,1
1181,1181,3724,0,0,0,0,0,0,The Ballot Question in 2015? Integrity Matters. #cdnpoli #elxn42 #elxn2015 http://t.co/NSwTddCHS8,0,0,0
1182,1182,3725,1,0,-1,-1,0,0,King of Economy #elxn42in3words,0,-1,-1
1183,1183,3726,1,-1,0,0,1,0,#Jurisdiction and #Location Matter in a Digital World @PrivacyPrivee #privacy #elxn42 #cloud http://t.co/IYFidZCLPt,1,-1,0
1184,1184,3727,1,1,1,1,1,1,At @KamalKheraLib office opening. Supporters are excited to bring #RealChange to Brampton West. #elxn42 #lpc #cdnpoli,1,1,1
1185,1185,3728,-1,0,1,0,1,1,Squeaky dog toy to alert candidates when their allotted time (8 min) is up. This dog wants the toy! #yqr #elxn42,1,1,1
1186,1186,3729,0,0,1,1,1,1,Media Release:Progressive Canadian Party on Bank of Canada Infrastructure funding. #elxn42 http://t.co/DO1bNPPwQd,1,1,1
1187,1187,3730,0,0,-1,-1,-1,0,"Best yet. ?? RT @HelloStephano: #peegate #jerrybance #CpeeC #CDNPOLI #elxn42 Sorry, couldn't resist.",-1,-1,-1
1188,1188,3731,1,1,1,1,1,1,Great chat this morning with @JulieIreton of @CBCOttawa. Thanks for stopping by! #lpc #elxn42,1,1,1
1189,1189,3732,1,1,1,1,0,0,.@casadaily @GSA_UWaterloo officially began our campaign to #getoutthevote for #elxn42 ! First pledges of many!,1,1,1
1190,1190,3733,-1,-1,1,-1,0,1,.@Dantheeditor column: A phoney war over economic stewardship #elxn42 #elxn2015 #cdnpoli http://t.co/V089KVX3sw,0,-1,-1
1191,1191,3734,0,0,0,-1,1,0,October 19 is accountability day. #cdnpoli #elxn42 http://t.co/G36zxlxVcV,1,-1,0
1192,1192,3735,0,0,1,0,0,0,HarperÃ¢â¬â¢s Quebec Maritime announcement a Ã¢â¬Ëslap in the faceÃ¢â¬â¢ : Seafarers Union #cdnpoli #elxn42 http://t.co/KBqvyWvpBB,1,0,1
1193,1193,3736,0,1,-1,-1,-1,-1,@rabbleca Not so Great moment in Canadian History #elxn42 #Cdnpoli,-1,-1,-1
1194,1194,3738,0,-1,0,0,0,-1,@ParmGill finally has an answer for #BramptonNorth! #elxn42 #CDNpoli #CPC #LPC #misogyny http://t.co/Cseqf7HSJ1,0,-1,-1
1195,1195,3739,1,0,-1,-1,-1,-1,Interesting polls! Hopefully there will be good voter turnout on October 19th... #cdnpoli #elxn42,-1,-1,-1
1196,1196,3740,0,0,0,0,0,0,Fear factor now haunts Conservatives | @ChantalHbert @TorontoStar #cdnpoli #elxn42 http://t.co/NEeSBPVaoj,0,0,0
1197,1197,3741,-1,-1,0,1,0,0,Cartoon: Justin Trudeau reacts to news of Canada's recession: #elxn42 #cdnecon #cdnpoli http://t.co/QaIEfEtXxp,-1,0,-1
1198,1198,3743,0,1,0,0,1,1,ICYMI: @LeishaCBC speaking with Saskatoon-Grasswood candidates. AUDIO: @CBCSaskatoon #elxn42 http://t.co/ngLXZaIsCc,1,1,1
1199,1199,3744,0,0,0,0,0,0,"@ezralevant Calling people """"old c@nts"""" totally acceptable. CBC where are you? (crickets) #ready4change #ndp #elxn42",0,0,0
1200,1200,3745,1,1,1,1,0,0,NDP approved pipeline. #elxn42 #ableg,1,1,1
1201,1201,3746,1,1,0,0,1,1,.@ElectionsCan_F Can #DigitalMedia Win This Federal Election? #advertising #elxn42 #cdnpoli http://t.co/GNYbcE9pM8,1,1,1
1202,1202,3747,1,1,0,0,0,0,People have turned out for the citywide food policy forum #yqr #elxn42,1,1,1
1203,1203,3748,0,0,0,0,0,0,Will this sign influence two elections this fall? #weVoteCBC #elxn42 #canpoli #cdnpoli #radio http://t.co/iHRonrBj6G,0,0,0
1204,1204,3749,0,0,0,0,1,1,Forum on affordable housing &amp; homelessness Sep 30 at @ryersonlibrary #votehousing4all @TenantAdvocacy #elxn42,1,1,1
1205,1205,3750,1,1,1,0,1,1,VOTE TOGETHER Don't let politicians manipulate you #elxn42 http://t.co/sMVvVW48Dw,1,1,1
1206,1206,3751,0,0,1,1,0,0,Voted for @mccotterstephen today in #StratfordON! Now I'll sit back and watch #elxn42 unfold http://t.co/DHKs6Q4V0b,1,1,1
1207,1207,3752,0,0,0,0,0,0,Ã¢â¬Å@Bergg69: Big price for speaking out in #Harper 's Gov #elxn42 #Cdnpoli @CP24 A MUST READ! http://t.co/dzl5ppkQ6o,0,0,0
1208,1208,3753,-1,0,-1,0,0,0,Captive audience at this #debate2015 party in #Calgary. #elxn42 leaders debate beginning soon,-1,0,-1
1209,1209,3754,0,-1,0,-1,0,0,Canadian Media Guild registers as a third party in #elxn42 @DianeMariePosts @CliffWho http://t.co/H1OTPnu8PQ,0,-1,-1
1210,1210,3755,0,0,0,-1,-1,0,@JustinTrudeau #justnotready to tell the truth. #cdnpoli #elxn42,-1,-1,-1
1211,1211,3756,1,1,1,1,1,1,Jim Sinclair will vote in 2015 because Democracy is the tool of working people! #iwillvote2015 #bcrc15 #elxn42,1,1,1
1212,1212,3758,0,0,1,1,0,0,Louise ArbourÃ¢â¬Å@Bergg69: Military alone 'not the answer' #cdnpoli #elxn42 #elxn2015 @PMHarper http://t.co/2dFKSxnmWO,1,1,1
1213,1213,3759,-1,-1,1,1,0,0,"#cdnpoIi #elxn42 public safety msg: b4 u approach a @pmharper supporter, ask first. U risk losing a finger otherwise",0,0,0
1214,1214,3760,1,-1,1,1,0,-1,"Says @EvanDyerCBC Cons planned campaign """"working on people's fears about refugees getting too many benefits.""""#elxn42",1,-1,0
1215,1215,3761,0,0,1,1,1,1,"Want to work at Landstar? We're #hiring in #Vancouver, BC! Click for details: #Job #Jobs http://t.co/0B6jPW2YyF",1,1,1
1216,1216,3762,0,1,0,1,0,0,Google doesn't swallow! xJoan #Google #youcantstealmyjob #JoanSeed,0,1,1
1217,1217,3763,0,0,0,0,0,0,Join the Supplemental Health Care team! See our latest #Nursing #job opening here: http://t.co/YVXtvUlZy0,0,0,0
1218,1218,3765,1,1,0,0,1,1,#DescribeMyJobToA5YearOld Bob the Builder!,1,1,1
1219,1219,3767,1,1,1,1,1,1,"Want to work in #Albany, NY? View our latest opening: #Nursing #Job #Jobs #Hiring http://t.co/bPzEsyqAfZ",1,1,1
1220,1220,3768,0,0,1,1,0,0,"This #Automotive #job might be a great fit for you: Lean Manufacturing... - #Saginaw, MI http://t.co/S45wD8nzFW",1,1,1
1221,1221,3770,1,1,0,0,1,1,"We're #hiring! Click to apply: Supervisor, Case Management - #Healthcare #Troy, MI #Job http://t.co/spRS2MLBJf",1,1,1
1222,1222,3771,0,0,0,1,0,0,"#Sherbrooke, QC #internship #Job: Intership - Mobile Applications Developper at CGI #Jobs http://t.co/mPevvtQhXD",0,1,1
1223,1223,3773,0,0,0,0,0,0,Do you want to go up-up or down-up? #youhadonejob,0,0,0
1224,1224,3774,0,0,0,0,0,0,Can you recommend anyone for this #job? Senior Mobile Developers - Several... - #IT http://t.co/x5gIPI9L12,0,0,0
1225,1225,3777,0,1,0,1,1,1,It's that time of year @theatrecalgary Tasting vino for the season selection! #perksofthejob #theatre #yycarts #YYC,1,1,1
1226,1226,3778,1,0,1,1,1,1,Wanna work &amp; #party at the same time? We're hosting a #jobfair Sept 10 inside @TequilaJacksTO,1,1,1
1227,1227,3779,0,0,0,0,0,0,We're looking for an ISO Channel management wizard here @Payfirma #hiring #salesjobs http://t.co/scJ6sEjg2r,0,0,0
1228,1228,3780,0,1,1,1,1,1,"If you're a #Nursing professional in #Edmonton, AB, check out this #job: #Hiring http://t.co/ZEBdcZWYur",1,1,1
1229,1229,3781,0,0,0,0,0,0,"How could I resist a #BossaNova record that includes #Jobim, #Moraes and #Gilberto? #Copy144",0,0,0
1230,1230,3782,0,0,1,1,0,1,"Join the AHS team! See our latest #Nursing #job opening here: #Edmonton, AB #Hiring http://t.co/cW71wEnHdc",1,1,1
1231,1231,3783,0,1,1,1,1,1,"Want to work in #Buffalo, NY? View our latest opening: #Nursing #Job #Jobs #Hiring http://t.co/VBAPwj8TYY",1,1,1
1232,1232,3784,0,0,1,0,0,0,#IfTwitterWereMyJob I'd fully stock Carl's trailer with pudding. @Trincynna @Kathy_Porter @Panda8ngel @VaunWilmott,1,0,1
1233,1233,3785,0,1,1,1,0,1,This #Nursing #job might be a great fit for you: Travel RNs needed - Medical ICU /... - http://t.co/CgwOLCfpfR,1,1,1
1234,1234,3786,0,0,1,1,1,1,This #Nursing #job might be a great fit for you: RN / Registered Nurse / Travel Nurse - http://t.co/wjPpi6MBCY,1,1,1
1235,1235,3787,0,0,1,1,1,1,Hello @Chicos @StudenTTimes_ invites you to exhibit in our #JobFair #TrainingExpo #Mississauga,1,1,1
